# Scenerio I: m2=550GeV,m3=510GeV
# mu= 132.5 GeV
# for all of the numbers, unit is in pb
# LO QCD:    160.01971435546875      pb, NLO QCD:   59.520507812500000      pb,NLOW:   57.502393722534180      pb
# Total Cross Section is:   217.52210807800293     

# for M_ttbar distribution
# M_tt(min)                   delta\sigma_LO            delta\sigma_NLOW    
   1.0000000000000000    16.397233343823334        5.8716117902158258     
   1.5000000000000000    9.4565991595859131        3.4537272301287820     
   2.0000000000000000    3.8991761899513109        1.4183263860868989     
   2.5000000000000000   0.88501237349033945       0.37474348345388531



#  Antitop transverse momentum distribution
#      Bin low edge            QCD [LO]      QCD [NLO]   
                  60          20.45675004             0.0
                  80          20.52889812             0.0
                 100          18.64099353             0.0
                 120           15.7258261             0.0
                 140           12.5844386             0.0
                 160          9.713200188             0.0
                 180          7.313128634             0.0
                 200          5.438803578             0.0
                 220          4.004811263             0.0
                 240          2.938822582             0.0
                 260          2.162822262             0.0
                 280          1.593440602             0.0
                 300          1.178131754             0.0
                 320         0.8761279306             0.0
