# Scenerio I: m2=550GeV,m3=510GeV
# mu= 132.5 GeV
# for all of the numbers, unit is in pb
# LO QCD:    516.58612060546875      pb, NLO QCD:   208.96899414062500      pb,NLOW:   201.90867900848389      pb
# Total Cross Section is:   718.49479961395264     

# for M_ttbar distribution
# M_tt(min)                    delta\sigma_LO            delta\sigma_NLOW
   340.00000000000000        14.398733380810738        8.9114146581918288     
   360.00000000000000        37.821591696207840        18.730146935795180     
   380.00000000000000        43.690814081567069        20.724915091060303     
   400.00000000000000        43.858931063075467        19.569877943000876     
   420.00000000000000        41.555541830175322        19.793513440560986     
   440.00000000000000        38.073817023448612        15.453776156540671     
   460.00000000000000        34.351264055844645        13.173823662728516     
   480.00000000000000        30.517679943825520        12.046321533154943     
   500.00000000000000        26.964198563720533        9.4926842559680917     
   520.00000000000000        23.727565813838879        8.4873597068668030     
   540.00000000000000        20.880248475867091        7.0754886201990761     
   560.00000000000000        18.262522638534126        6.6929277207702418     
   580.00000000000000        16.008466667538510        5.6943987249821078     
   600.00000000000000        14.054929744815762        4.5329441323214041     
   620.00000000000000        12.322074008606682        4.1888887072375649     
   640.00000000000000        10.865855793859939        3.8027310515523416     
   660.00000000000000        9.5308590761529537        3.1195887381402239     
   680.00000000000000        8.3942038921416415        2.6621759230305133     
   700.00000000000000        7.4254556859911567        2.1867107745429197     
   720.00000000000000        6.5461862231709498        2.0648700020852120     
   740.00000000000000        5.8159594306846314        1.6839545331875587     
   760.00000000000000        5.1458641748553520        1.5008160011214859     
   780.00000000000000        4.5627301684963895        1.2767051752718501     
   800.00000000000000        4.0781117833017984        1.1715709336110580     
   820.00000000000000        3.6218396058951918       0.95708478920257223     
   840.00000000000000        3.2360260019436349       0.90225849864048302     
   860.00000000000000        2.8833239836890256       0.82315082584218024     
   880.00000000000000        2.5924539630553949       0.71990563219752657     
   900.00000000000000        2.3125411789064509       0.58596005021785857     
   920.00000000000000        2.0911684825941830       0.58194907072236701     
   940.00000000000000        1.8799168089143721       0.42098587078490357     
   960.00000000000000        1.6886387082080001       0.40062984191217532     
   980.00000000000000        1.5115557733112794       0.32921353107161938  

#  ===========================================
# for transverse momentum distribution of top
# p_T(min)                    delta\sigma_{LO QCD}        delta\sigma_{NLOW}  
   60.000000000000000        62.315460634160090        26.464168102203562     
   80.000000000000000        63.710630384669145        26.549317712732329     
   100.00000000000000        58.869631713406136        26.546177634829334     
   120.00000000000000        50.718186465135680        18.403553250466995     
   140.00000000000000        41.471637120572829        14.339831091569236     
   160.00000000000000        32.779932547866615        10.914754352414306     
   180.00000000000000        25.296624042287448        7.9563701055650373     
   200.00000000000000        19.225108107782116        5.9431268571102569     
   220.00000000000000        14.513621614652410        4.3775717630336635     
   240.00000000000000        10.917876073267818        3.0840234725332660     
   260.00000000000000        8.2229662894735398        2.3113893119350903     
   280.00000000000000        6.2000029373042409        1.7962764475616932     
   300.00000000000000        4.7002048667507230        1.1887252158844668     
   320.00000000000000        3.5794537386395695       0.83265534559685284     
   340.00000000000000        2.7488464214686856       0.62387374496521941     
   360.00000000000000        2.1229713325661814       0.42449118020961984     
   380.00000000000000        1.6483649498339696       0.35864761629456476     
   400.00000000000000        1.2802446748369385       0.21872058649860016     
   420.00000000000000        1.0115798942926693       0.16654481127433302     
   440.00000000000000       0.80123664943296646       0.10607898749474941     
   460.00000000000000       0.63721237294558475       0.10050413834616302     
   480.00000000000000       0.50935189382626656        7.1881735464981250E-002

#  ===========================================
# for PT_tt 
# pT_tt(min)                   delta\sigma_{LO QCD}        delta\sigma_{NLOW}
   0.0000000000000000         516.73089246567633       -73.728134385693480     
   50.000000000000000         0.0000000000000000        149.13872473675832     
   100.00000000000000         0.0000000000000000        57.932106534966557     
   150.00000000000000         0.0000000000000000        28.472788089447668     
   200.00000000000000         0.0000000000000000        15.603657997926177     
   250.00000000000000         0.0000000000000000        9.1029051979615154     
   300.00000000000000         0.0000000000000000        5.5464240726469320     
   350.00000000000000         0.0000000000000000        3.4899539642425217     
   400.00000000000000         0.0000000000000000        2.2262412532413154     
   450.00000000000000         0.0000000000000000        1.4727342685760318     

#  ===========================================
# for rapidity distribution of top 
# y(min)                     delta\sigma^t_{LO QCD}      delta\sigma^t_{NLOW}  
  -3.0000000000000000       7.1959365811011367        3.0212275351371454       
  -2.5000000000000000       18.574163368786181        7.8102601752193692       
  -2.0000000000000000       34.626263829543319        13.586981506456777       
  -1.5000000000000000       52.333926532847130        20.740923472022391       
  -1.0000000000000000       67.694688018337175        26.305012467734191       
 -0.50000000000000000       76.342836864110424        29.240701084694368       
   0.0000000000000000       76.320155796520879        29.177553193799572       
  0.50000000000000000       67.619725043485218        25.843370068931950       
   1.0000000000000000       52.309458886069017        20.049696551679322       
   1.5000000000000000       34.636737756501994        13.932569626946524       
   2.0000000000000000       18.591535710406621        7.6785446116916933       
   2.5000000000000000       7.1891319157111502        3.2713573992992901       


#  ===========================================
# for rapidity distribution of anti-top 
# y(min)                    delta\sigma^tbar_{LO QCD}   delta\sigma^tbar_{NLOW}
  -3.0000000000000000       7.1995508317821395        3.0176571210010552     
  -2.5000000000000000       18.519331748129080        7.4541430138952736     
  -2.0000000000000000       34.676560321048967        13.880881954196127     
  -1.5000000000000000       52.391000339519202        18.981863379300414     
  -1.0000000000000000       67.551175321347770        26.341831699945406     
 -0.50000000000000000       76.399793699627423        29.577692005864527     
   0.0000000000000000       76.447202508819288        31.432931195108289     
  0.50000000000000000       67.508870163927327        25.806595695007957     
   1.0000000000000000       52.347002602239179        20.528204464924546     
