# Scenerio II: m2=550GeV,m3=700GeV
# mu= 156.25 GeV
# for all of the numbers, unit is in pb
# LO QCD:    149.59356689453125      pb, NLO QCD:   63.956359863281250      pb,NLOW:   62.003070354461670      pb
# Total Cross Section is:   211.59663724899292     

# for M_ttbar distribution
# M_tt(min)                   delta\sigma_LO            delta\sigma_NLOW
   340.00000000000000       5.0335435791749559        2.9461741622943878     
   360.00000000000000       12.836696217084521        6.5085371684240965     
   380.00000000000000       14.392997552520804        7.3762639886140349     
   400.00000000000000       14.096788166577172        6.5003549641538996     
   420.00000000000000       13.050212037940309        5.5481646729702421     
   440.00000000000000       11.703426371508735        4.8954880441603441     
   460.00000000000000       10.326748880917535        4.2005303252153254     
   480.00000000000000       9.0140103257236337        3.7596116973486797     
   500.00000000000000       7.8194389679412959        3.0003261935869476     
   520.00000000000000       6.7596939332208397        2.6976673764793500     
   540.00000000000000       5.8189330117976974        2.2059553405053918     
   560.00000000000000       5.0241079332316056        1.9032042439986625     
   580.00000000000000       4.3173969217263322        1.5008063778645371     
   600.00000000000000       3.7268522967850259        1.3029755570372568     
   620.00000000000000       3.2188742975890414        1.1219499685684029     
   640.00000000000000       2.7812611933688753       0.97873295764926060     
   660.00000000000000       2.4039856340870922       0.84352359604411731     
   680.00000000000000       2.0898692258852538       0.69741896380626711     
   700.00000000000000       1.8079937900990626       0.59356530683002551     
   720.00000000000000       1.5761252021592804       0.47901220060697119     
   740.00000000000000       1.3721658743169960       0.43962947071897229     
   760.00000000000000       1.1996623895192928       0.37457106940214685     
   780.00000000000000       1.0463297362998398       0.28821259198525456     
   800.00000000000000      0.91876410106891671       0.26297692123846395     
   820.00000000000000      0.80597733372356561       0.22897572889725898     
   840.00000000000000      0.71092374370763844       0.20369511059786310     
   860.00000000000000      0.62346112494240757       0.18708616106161421     
   880.00000000000000      0.54581889075239043       0.14234764325681587     
   900.00000000000000      0.48614618636522267       0.14323369046541620     
   920.00000000000000      0.42955440456812616       0.10108422005345132     
   940.00000000000000      0.38151619793289981        9.7774585381137813E-002
   960.00000000000000      0.33777177138683695        8.6109943780446341E-002
   980.00000000000000      0.29984194868457209        7.8761860090862917E-002

#  ===========================================
# for transverse momentum distribution of top
# p_T(min)                    delta\sigma_{LO QCD}        delta\sigma_{NLOW}
   60.000000000000000        19.189155344980275        9.2631154324353293     
   80.000000000000000        19.269989983600301        8.9595205496697172     
   100.00000000000000        17.452498263045239        7.1938350054482427     
   120.00000000000000        14.718352511789046        5.6899942428641284     
   140.00000000000000        11.765024885324602        4.3562101566472142     
   160.00000000000000        9.0750291670577798        3.2544937655809827     
   180.00000000000000        6.8279809272339493        2.3039077054670591     
   200.00000000000000        5.0635723784661755        1.6939437956058419     
   220.00000000000000        3.7296030753666982        1.0602558296628914     
   240.00000000000000        2.7376714372591069       0.73400307779102691     
   260.00000000000000        2.0115260679244109       0.53133157233996942     
   280.00000000000000        1.4796281043470998       0.33250594293763269     
   300.00000000000000        1.0961236292399732       0.22269720975148705     
   320.00000000000000       0.81304128456503577       0.15788645323406142     
   340.00000000000000       0.60830024743782274        9.6602220661610325E-002
   360.00000000000000       0.45609443369532998        6.7952130795757154E-002
   380.00000000000000       0.34758698785946796        4.8119164747559527E-002
   400.00000000000000       0.26523004124392907        2.6654798639541538E-002
   420.00000000000000       0.20207109771111420        1.7181841050430420E-002
   440.00000000000000       0.15758253640811104        8.9000379553026386E-003
   460.00000000000000       0.12222906565282743        3.7812720336073257E-003
   480.00000000000000        9.4718080239606900E-002   1.0412849667848865E-003

#  ===========================================
# for PT_tt 
# pT_tt(min)                  delta\sigma_{LO QCD}        delta\sigma_{NLOW}
   0.0000000000000000        149.61462487250023      -0.34089937361421807     
   50.000000000000000        0.0000000000000000        36.011752280451141     
   100.00000000000000        0.0000000000000000        13.038795095821726     
   150.00000000000000        0.0000000000000000        6.0367780200244043     
   200.00000000000000        0.0000000000000000        3.1325080163073675     
   250.00000000000000        0.0000000000000000        1.7259194244248066     
   300.00000000000000        0.0000000000000000       0.98850666478753546     
   350.00000000000000        0.0000000000000000       0.58289495164233707     
   400.00000000000000        0.0000000000000000       0.35374730881979410     
   450.00000000000000        0.0000000000000000       0.21916107827859613     

#  ===========================================
# for rapidity distribution of top 
# y(min)                   delta\sigma^t_{LO QCD}      delta\sigma^t_{NLOW} 
  -3.0000000000000000      0.81766616983844187       0.46547745269800450      
  -2.5000000000000000       3.6226816392705006        1.7361287137223456      
  -2.0000000000000000       8.8298044108856644        3.8416140483518051      
  -1.5000000000000000       15.348635713204795        6.3566817922159666      
  -1.0000000000000000       21.291095218400798        8.6701559973453417      
 -0.50000000000000000       24.851617204697895        9.9960212126517156      
   0.0000000000000000       24.865595759655196        9.9595586654535904      
  0.50000000000000000       21.284272554494709        8.5472259500652008      
   1.0000000000000000       15.329174598554511        6.4393728735996207      
   1.5000000000000000       8.8266074701746522        3.8333140275587310      
   2.0000000000000000       3.6264601296457202        1.7341084465223118      
   2.5000000000000000      0.81771030244368148       0.48224793607766708      


#  ===========================================
# for rapidity distribution of  anti-top 
# y(min)                 delta\sigma^tbar_{LO QCD}   delta\sigma^tbar_{NLOW}
  -3.0000000000000000      0.81558842762735173       0.40868274689755041     
  -2.5000000000000000       3.6223224122173718        1.5816665972060335     
  -2.0000000000000000       8.8463330759173164        3.6139197126544826     
  -1.5000000000000000       15.311100133651035        6.0619615612983520     
  -1.0000000000000000       21.292277930335782        8.8985999630099499     
 -0.50000000000000000       24.879182853453173        10.536993957119483     
