# Scenerio I: m2=550GeV,m3=510GeV
# mu= 530 GeV
# for all of the numbers, unit is in pb
# Cross section
# LO QCD:    322.00964355468750      pb, NLO QCD:   244.87683105468750      pb,NLOW:   238.21308898925781      pb
# Total Cross Section is:   560.22273254394531     
 
# Numerator
# LO QCD:    94.834754943847656      pb, NLO QCD:   83.379943847656250      pb,NLOW:   83.494659423828125      pb
# Total numerator is:   178.32941436767578     
# heli. corr.(unexpanded)   0.31831877574458683     
# heli. corr.(expanded)   0.32983785752300554     
 
# for M_ttbar distribution
# M_tt(min)                 delta (O \sigma_LO)       delta (O \sigma_NLOW)      delta (O \sigma_2HDM_LO)
   340.00000000000000       0.80291140133045447       0.92629719272687616        0.0365414343442 
   350.00000000000000        5.1538573159502610        4.4642514905357773     	 0.294709883896  
   360.00000000000000        6.8161565722067827        5.1960140145357858     	 0.417127267786  
   370.00000000000000        7.3773435339576681        5.7572604085774257     	 0.489571182924  
   380.00000000000000        7.4477950063540677        5.7464541105635387     	 0.539311646964  
   390.00000000000000        7.2203121316407701        5.4413342875681279     	 0.569828648344  
   400.00000000000000        6.8340614104379700        5.1777499056237888     	 0.593688267506  
   410.00000000000000        6.3706178703577363        4.7322303329730033     	 0.608724361653  
   420.00000000000000        5.8857678565960194        4.5916827603540611     	 0.621976400784  
   430.00000000000000        5.3515900106011705        4.5340526348786936     	 0.63293614146   
   440.00000000000000        4.8521816940123257        3.5899579116760081     	 0.643765404327  
   450.00000000000000        4.3634561623815582        3.4826000951193552     	 0.651619220815  
   460.00000000000000        3.9249165999189910        3.0916226376200604     	 0.655000104951  
   470.00000000000000        3.5010793531133992        2.6901925512650280     	 0.631520821151  
   480.00000000000000        3.1054412446604935        2.5440605494258710     	 0.546797563596  
   490.00000000000000        2.7791339691349846        2.3571439293572078     	 0.303369890081  
   500.00000000000000        2.4419054069353061        1.9416497268828783     	 -0.198060130477 
   510.00000000000000        2.1519926238933200        1.7438429318550774     	 -0.861788077761 
   520.00000000000000        1.9001539553755131        1.6167119237480281     	 -1.40729111002  
   530.00000000000000        1.6618706315169758        1.4061719173070182     	 -1.70077821027  
   540.00000000000000        1.4603292032130775        1.2977430390575446     	 -1.58181454597  
   550.00000000000000        1.2705185915092829        1.2258009995270602     	 -0.890796701697 
   560.00000000000000        1.1054706348546024        1.0588052153305203     	 -0.251210190883 
   570.00000000000000       0.95518119045310568       0.97967508390411495     	 0.0118917295649 
   580.00000000000000       0.82902075338815351       0.89325384712771116     	 0.0876683037008 
   590.00000000000000       0.70819643241273222       0.71527815978308329     	 0.103598785907  
   600.00000000000000       0.60643775339027317       0.66135603631594841     	 0.103877335026  
   610.00000000000000       0.52027718022333336       0.59543253998943835     	 0.0963642703282 
   620.00000000000000       0.43836143595736277       0.52306657851153793     	 0.0903096587985 
   630.00000000000000       0.36313449664611797       0.46621901221448508     	 0.0839614816309 
   640.00000000000000       0.30807773413377165       0.44801084996971041     	 0.0772559530621 
   650.00000000000000       0.24781040945631683       0.45559105437892949     	 0.0714701337692 
   660.00000000000000       0.19528730968690997       0.33260029484850878     	 0.0669859389202 
   670.00000000000000       0.15848717983016020       0.32108289203471324     	 0.0620175732877 
   680.00000000000000       0.12185347333337244       0.27976947054435353     	 0.0575712549971 
   690.00000000000000        9.1594176530282706E-002  0.24571485986891820     	 0.0541430338218 
   700.00000000000000        5.6121002974429970E-002  0.22546381411889907     	 0.0506733914353 
   710.00000000000000        3.6850989789778597E-002  0.19821434882177766     	 0.0469225708546 
   720.00000000000000        1.5747315601763165E-002  0.18256592108011360     	 0.0441154932683 
   730.00000000000000       -5.6442834364764417E-003  0.16480478268986901     	 0.0415203244037 
   740.00000000000000       -1.9157553883806779E-002  0.14837064304883071     	 0.0390472708466 
   750.00000000000000       -3.6543824027942373E-002  0.14212233237267666     	 0.0363592838088 
   760.00000000000000       -4.7269119694451349E-002  0.12150122568946785     	 0.0338327799226 
   770.00000000000000       -5.3677569564959352E-002  0.11170774153537182     	 0.0321980832058 
   780.00000000000000       -6.3309147797442566E-002  0.11092107390913629     	 0.0299815546538 
   790.00000000000000       -6.8077397871439446E-002   6.9171649447495570E-002	 0.0282999057905 
   800.00000000000000       -7.2930918465236971E-002   7.4600612050449239E-002	 0.0264824522721 
   810.00000000000000       -8.3670270759952328E-002   6.7115745607645619E-002	 0.0250444482735 
   820.00000000000000       -8.3626626272343962E-002   5.7419895565867130E-002	 0.0236486715913 
   830.00000000000000       -8.7886660960360477E-002   5.3193932509867668E-002	 0.0220449827195 
   840.00000000000000       -8.7391897325218237E-002   5.6571005626163705E-002	 0.0207567182572 
   850.00000000000000       -9.1259239055928199E-002   2.8237336250194360E-002	 0.0196736644993 
   860.00000000000000       -9.2138518328894803E-002   4.6198236660165336E-002	 0.0184028708375 
   870.00000000000000       -9.1387900767064156E-002   3.2807228233601188E-002	 0.0173154713498 
   880.00000000000000       -9.0370556101074764E-002   3.4323666609048994E-002	 0.0164856771598 
   890.00000000000000       -9.1279076048953550E-002   3.1093003655831369E-002	 0.0154776994734 
   900.00000000000000       -9.3771141006375527E-002   8.3008183042662040E-003	 0.0146146677707 
   910.00000000000000       -9.0861141332754233E-002   2.1216256161306037E-002	 0.0137097612174 
   920.00000000000000       -9.0738242274675682E-002   2.4137842162766914E-002	 0.0131768909305 
   930.00000000000000       -9.0009796055575700E-002   2.1118535693863450E-002	 0.0123653289305 
   940.00000000000000       -8.6058542780186723E-002   9.5566914377140117E-003	 0.0116416116774 
