# Scenerio II: m2=550GeV,m3=700GeV
# mu= 625 GeV
# for all of the numbers, unit is in pb
# LO QCD:    89.024284362792969      pb, NLO QCD:   73.395751953125000      pb,NLOW:   71.737211942672729      pb
# Total Cross Section is:   160.76149630546570     

# for M_ttbar distribution
# M_tt(min)                   delta\sigma_LO            delta\sigma_NLOW 
   250.00000000000000          0.0000000000000000       0.78104985880937894     
   300.00000000000000          0.0000000000000000       0.44119839692286333     
   350.00000000000000          0.0000000000000000       0.25675849994278993     
   400.00000000000000          0.0000000000000000       0.15450301583286005     
   450.00000000000000          0.0000000000000000        9.3624007469237977E-002

#  ===========================================
# for rapidity distribution of top 
# y(min)                     delta\sigma^t_{LO QCD}      delta\sigma^t_{NLOW}  
  -3.0000000000000000      0.43966220626335967       0.45008415433525756       
  -2.5000000000000000       2.0733407927133500        1.8715068334327736       
  -2.0000000000000000       5.1958282766571822        4.3257907745844193       
  -1.5000000000000000       9.1455014394540335        7.3503472715335629       
  -1.0000000000000000       12.744524234051401        10.105717071469426       
 -0.50000000000000000       14.898840964487215        11.766875043329927       
   0.0000000000000000       14.907202408771980        11.723384015195416       
  0.50000000000000000       12.741111205235400        10.057088716127334       
   1.0000000000000000       9.1329684389177253        7.3996568438477714       
   1.5000000000000000       5.1945970446703349        4.3388989009983723       
   2.0000000000000000       2.0737565663494517        1.8657801015698992       
   2.5000000000000000      0.44043379175603836       0.45811637920001447       



#  ===========================================
# for rapidity distribution of  anti-top 
# y(min)                 delta\sigma^tbar_{LO QCD}   delta\sigma^tbar_{NLOW}
  -3.0000000000000000     0.43891168680155240       0.42397336579679623     
  -2.5000000000000000      2.0723016805106296        1.7842488892574322     
  -2.0000000000000000      5.2046584369189111        4.2130963096890639     
  -1.5000000000000000      9.1240936813916100        7.1665123973371410     
  -1.0000000000000000      12.744832958532250        10.279591918052260     
 -0.50000000000000000      14.916869060356719        11.998886488144835     
   0.0000000000000000      14.893165931202574        11.829370096005855     
  0.50000000000000000      12.750144315389711        10.221284974122144     
   1.0000000000000000      9.1326317954992611        7.3352773005341385     
   1.5000000000000000      5.1975568642602097        4.2835861051822484     
   2.0000000000000000      2.0729345156106391        1.7647864203457910     
   2.5000000000000000     0.43910499845420331       0.41742421380210337



#  Antitop transverse momentum distribution
#      Bin low edge            QCD [LO]      QCD [NLO]   
                  60         11.60993825        0.0
                  80         11.58954121        0.0
                 100         10.43243755        0.0
                 120         8.719154155        0.0
                 140           6.9285277        0.0
                 160         5.294013725        0.0
                 180         3.954325234        0.0
                 200         2.913104454        0.0
                 220         2.133353945        0.0
                 240         1.552444407        0.0
                 260         1.132994677        0.0
                 280        0.8291502449        0.0
                 300        0.6090383633        0.0
                 320        0.4499254822        0.0
