 Scenerio II: m2=550GeV,m3=700GeV
 mu= 625 GeV
 for all of the numbers, unit is in pb
 LO QCD:    89.024284362792969      pb, NLO QCD:   73.395751953125000      pb,NLOW:   71.737211942672729      pb
 Total Cross Section is:   160.76149630546570     

 for M_ttbar distribution
 M_tt(min)             M_tt(max)                        delta\sigma_LO            delta\sigma_NLOW
   320.00000000000000        340.00000000000000        0.0000000000000000        0.0000000000000000     
   340.00000000000000        360.00000000000000        3.1822098427068557        2.8255108487220308     
   360.00000000000000        380.00000000000000        8.0292557267619706        6.7223320761277359     
   380.00000000000000        400.00000000000000        8.9158326505185190        7.5684285999193550     
   400.00000000000000        420.00000000000000        8.6427346988877041        7.0721144488773842     
   420.00000000000000        440.00000000000000        7.9307553217880802        6.3479662561256012     
   440.00000000000000        460.00000000000000        7.0628016490172412        5.6001112994907434     
   460.00000000000000        480.00000000000000        6.1825932087205695        4.9109366538244403     
   480.00000000000000        500.00000000000000        5.3585858059050455        4.3214217720199581     
   500.00000000000000        520.00000000000000        4.6185553651693327        3.6418535838610397     
   520.00000000000000        540.00000000000000        3.9723407707129432        3.1955869027961059     
   540.00000000000000        560.00000000000000        3.3884096525349183        2.6916547987397514     
   560.00000000000000        580.00000000000000        2.9132793857172969        2.3044509758457190     
   580.00000000000000        600.00000000000000        2.4949861797785324        1.9331198560268108     
   600.00000000000000        620.00000000000000        2.1421150829545037        1.6723594635563419     
   620.00000000000000        640.00000000000000        1.8341724393759342        1.4369266604602720     
   640.00000000000000        660.00000000000000        1.5777992890123524        1.2549855704720219     
   660.00000000000000        680.00000000000000        1.3644137515440400        1.0772436861575334     
   680.00000000000000        700.00000000000000        1.1719429453343544       0.92947101330984128     
   700.00000000000000        720.00000000000000        1.0135433282827540       0.78559629292299660     
   720.00000000000000        740.00000000000000       0.88062325588709345       0.67820807316403531     
   740.00000000000000        760.00000000000000       0.76119922259382333       0.58339850090523537     
   760.00000000000000        780.00000000000000       0.66252620952617713       0.51733660346878863     
   780.00000000000000        800.00000000000000       0.57674834148464593       0.42998390712266243     
   800.00000000000000        820.00000000000000       0.50357974976144027       0.38801445795282141     
   820.00000000000000        840.00000000000000       0.44181289632348775       0.34018117045774610     
   840.00000000000000        860.00000000000000       0.38488328854622972       0.30118863660994794     
   860.00000000000000        880.00000000000000       0.33593543401935050       0.25274296051046269     
   880.00000000000000        900.00000000000000       0.29758776060172770       0.22597625242458824     
   900.00000000000000        920.00000000000000       0.26012399236023126       0.20478403050526739     
   920.00000000000000        940.00000000000000       0.23163452027605733       0.17454173255028321     
   940.00000000000000        960.00000000000000       0.20322514534825853       0.15380258087065596     
   960.00000000000000        980.00000000000000       0.17990778410620795       0.13945439357624581     
   980.00000000000000        1000.0000000000000       0.15876695843662361       0.11997373248659242     
   1000.0000000000000        1020.0000000000000       0.14134133305096089        9.7202109905601353E-002
   1020.0000000000000        1040.0000000000000       0.12517925579068204        9.7717470738219528E-002
   1040.0000000000000        1060.0000000000000       0.11090656587336729        7.9217053278298463E-002
   1060.0000000000000        1080.0000000000000        9.9511978978351651E-002   7.5289477235928701E-002
   1080.0000000000000        1100.0000000000000        8.8219950383846071E-002   6.2502270331270662E-002
   1100.0000000000000        1120.0000000000000        7.8034613584973198E-002   5.6216277489289666E-002
   1120.0000000000000        1140.0000000000000        7.0814180228414930E-002   5.0834094717894997E-002
   1140.0000000000000        1160.0000000000000        6.2786159431215849E-002   4.4481824046770056E-002
   1160.0000000000000        1180.0000000000000        5.6517569043110553E-002   4.4039631558595214E-002
   1180.0000000000000        1200.0000000000000        5.0212016465336441E-002   3.6773436867755437E-002
   1200.0000000000000        1220.0000000000000        4.5625972159899872E-002   3.3771632297972920E-002
