 Scenerio II: m2=550GeV,m3=700GeV
 mu= 625 GeV
 for all of the numbers, unit is in pb
 LO QCD:    364.32510375976562      pb, NLO QCD:   288.79357910156250      pb,NLOW:   280.71253871917725      pb
 Total Cross Section is:   645.03764247894287     

 for M_ttbar distribution
 M_tt(min)             M_tt(max)                        delta\sigma_LO            delta\sigma_NLOW
   320.00000000000000        340.00000000000000        0.0000000000000000        0.0000000000000000     
   340.00000000000000        360.00000000000000        10.630700425985587        9.4907433507836068     
   360.00000000000000        380.00000000000000        27.687580187682471        22.039351053699978     
   380.00000000000000        400.00000000000000        31.767131028559280        25.262623981789673     
   400.00000000000000        420.00000000000000        31.699652317719224        24.716400432756576     
   420.00000000000000        440.00000000000000        29.883531751702321        24.534824907836246     
   440.00000000000000        460.00000000000000        27.223581605077552        20.690100498964600     
   460.00000000000000        480.00000000000000        24.387589348730714        18.603145279821092     
   480.00000000000000        500.00000000000000        21.574408202154167        16.348063219250786     
   500.00000000000000        520.00000000000000        19.027649858203400        14.394174114656316     
   520.00000000000000        540.00000000000000        16.625513928235204        12.260793680832393     
   540.00000000000000        560.00000000000000        14.553515785644930        10.859167894841443     
   560.00000000000000        580.00000000000000        12.750455676243032        9.4630472163908212     
   580.00000000000000        600.00000000000000        11.110257846088437        8.4746228888338369     
   600.00000000000000        620.00000000000000        9.6839118709721568        7.3661749187291203     
   620.00000000000000        640.00000000000000        8.4864170845699149        6.2236518539411598     
   640.00000000000000        660.00000000000000        7.4552190099251332        5.6740188983075406     
   660.00000000000000        680.00000000000000        6.5306623052774047        4.9987860149752068     
   680.00000000000000        700.00000000000000        5.7352067475930051        4.4604047124972901     
   700.00000000000000        720.00000000000000        5.0216677150937343        3.7502441794369652     
   720.00000000000000        740.00000000000000        4.4541756503358050        3.3335185543347796     
   740.00000000000000        760.00000000000000        3.9207486101665849        2.9351929779169117     
   760.00000000000000        780.00000000000000        3.4785533628057470        2.5444582247887104     
   780.00000000000000        800.00000000000000        3.0869033464996285        2.2315139344146422     
   800.00000000000000        820.00000000000000        2.7260746426502647        2.0214820564306679     
   820.00000000000000        840.00000000000000        2.4324975693697044        1.8368913175816748     
   840.00000000000000        860.00000000000000        2.1507227293258429        1.6125529191307626     
   860.00000000000000        880.00000000000000        1.9345046564514377        1.4243854162869336     
   880.00000000000000        900.00000000000000        1.7206023866206319        1.2846108070935327     
   900.00000000000000        920.00000000000000        1.5476181703125493        1.1763557986260871     
   920.00000000000000        940.00000000000000        1.3852000419923136        1.0563412568465234     
   940.00000000000000        960.00000000000000        1.2401459314340244       0.93160595496747978     
   960.00000000000000        980.00000000000000        1.1097124077784712       0.80644297891005501     
   980.00000000000000        1000.0000000000000       0.99667860059861690       0.73490494378792726     
   1000.0000000000000        1020.0000000000000       0.91085809485594094       0.66728694305727199     
   1020.0000000000000        1040.0000000000000       0.81015287297862926       0.58021933241210089     
   1040.0000000000000        1060.0000000000000       0.74328680507419054       0.54501803188059228     
   1060.0000000000000        1080.0000000000000       0.66730924104907974       0.49462517722264149     
   1080.0000000000000        1100.0000000000000       0.60599452195160586       0.43587815995359797     
   1100.0000000000000        1120.0000000000000       0.54752638418206756       0.41086120663137493     
   1120.0000000000000        1140.0000000000000       0.50254506787277398       0.35328390806254073     
   1140.0000000000000        1160.0000000000000       0.45464744213181063       0.31353836296405807     
   1160.0000000000000        1180.0000000000000       0.40832541036827441       0.29075589961543025     
   1180.0000000000000        1200.0000000000000       0.37448381214400422       0.26061430235803146     
   1200.0000000000000        1220.0000000000000       0.34297772984787511       0.23261888029599523     
