 Scenerio III: m2=500GeV,m3=800GeV
 mu= 325 GeV
 for all of the numbers, unit is in pb
 LO QCD:    112.60903930664062      pb, NLO QCD:   73.370971679687500      pb,NLOW:   71.613635063171387      pb
 Total Cross Section is:   184.22267436981201     

 for M_ttbar distribution
 M_tt(min)             M_tt(max)                        delta\sigma_LO            delta\sigma_NLOW
   320.00000000000000        340.00000000000000        0.0000000000000000        0.0000000000000000     
   340.00000000000000        360.00000000000000        3.9192242653016551        2.9736111815344515     
   360.00000000000000        380.00000000000000        9.9351317770295413        6.8795727627879630     
   380.00000000000000        400.00000000000000        11.082141588586566        7.7728981479762664     
   400.00000000000000        420.00000000000000        10.790775117401983        7.1455470590411787     
   420.00000000000000        440.00000000000000        9.9391188196084084        6.3318571648522308     
   440.00000000000000        460.00000000000000        8.8838828120691691        5.5846458995640562     
   460.00000000000000        480.00000000000000        7.8046532611212367        4.8789297202982480     
   480.00000000000000        500.00000000000000        6.7787817791087805        4.3160091079803262     
   500.00000000000000        520.00000000000000        5.8629859967541940        3.6076739467449777     
   520.00000000000000        540.00000000000000        5.0564078367960095        3.1697268551822559     
   540.00000000000000        560.00000000000000        4.3267957341613847        2.6463639233987934     
   560.00000000000000        580.00000000000000        3.7306409338948070        2.2954623874617757     
   580.00000000000000        600.00000000000000        3.1996035110815004        1.8826603370856008     
   600.00000000000000        620.00000000000000        2.7507911913792764        1.6371527869900551     
   620.00000000000000        640.00000000000000        2.3660276784140848        1.4071350933782938     
   640.00000000000000        660.00000000000000        2.0386304203642518        1.2370355083597246     
   660.00000000000000        680.00000000000000        1.7616509593455214        1.0560727044814344     
   680.00000000000000        700.00000000000000        1.5227721739732134       0.88630159010163667     
   700.00000000000000        720.00000000000000        1.3178820734579335       0.77513783459499241     
   720.00000000000000        740.00000000000000        1.1480788061215028       0.65335609025925867     
   740.00000000000000        760.00000000000000       0.99013135793092033       0.57209097911255857     
   760.00000000000000        780.00000000000000       0.86739815564453882       0.49797638723666188     
   780.00000000000000        800.00000000000000       0.75540596758464917       0.41807625590090247     
   800.00000000000000        820.00000000000000       0.65950536669032189       0.36270673717416851     
   820.00000000000000        840.00000000000000       0.58042949621617690       0.32272753365443652     
   840.00000000000000        860.00000000000000       0.50925580393885750       0.29482928489247584     
   860.00000000000000        880.00000000000000       0.44159763449363487       0.24731851879836034     
   880.00000000000000        900.00000000000000       0.39120460737232887       0.20901489516527483     
   900.00000000000000        920.00000000000000       0.34701389007237354       0.19757788819066160     
   920.00000000000000        940.00000000000000       0.30493273320652686       0.16649447862639591     
   940.00000000000000        960.00000000000000       0.27037801812800566       0.14639353338224231     
   960.00000000000000        980.00000000000000       0.23832447867972661       0.13083907227466127     
   980.00000000000000        1000.0000000000000       0.21243470032302617       0.11243536438616566     
   1000.0000000000000        1020.0000000000000       0.18902555684195035       0.10152203587551870     
   1020.0000000000000        1040.0000000000000       0.16626967382579891        8.5322949554541908E-002
   1040.0000000000000        1060.0000000000000       0.14881125648463722        7.0882935166202157E-002
   1060.0000000000000        1080.0000000000000       0.13290112145822439        7.0640318338939218E-002
   1080.0000000000000        1100.0000000000000       0.11815379746255006        5.6661656853600098E-002
   1100.0000000000000        1120.0000000000000       0.10558023561419849        5.1683270487037768E-002
   1120.0000000000000        1140.0000000000000        9.5062878538423212E-002   4.3710532578821203E-002
   1140.0000000000000        1160.0000000000000        8.4514524023643581E-002   4.6258759316408306E-002
   1160.0000000000000        1180.0000000000000        7.6524376064169161E-002   3.4210594120730103E-002
   1180.0000000000000        1200.0000000000000        6.7868177864969223E-002   3.2885803904752264E-002
