 Scenerio II: m2=550GeV,m3=700GeV
 mu= 312.5 GeV
 for all of the numbers, unit is in pb
 LO QCD:    382.60446166992188      pb, NLO QCD:   243.01184082031250      pb,NLOW:   236.30378627777100      pb
 Total Cross Section is:   618.90824794769287     

 for M_ttbar distribution
 M_tt(min)             M_tt(max)                        delta\sigma_LO            delta\sigma_NLOW
   320.00000000000000        340.00000000000000        0.0000000000000000        0.0000000000000000     
   340.00000000000000        360.00000000000000        11.110934348824545        8.6180227626075681     
   360.00000000000000        380.00000000000000        28.972227150440418        19.557471945039502     
   380.00000000000000        400.00000000000000        33.275859382528772        22.146470272600954     
   400.00000000000000        420.00000000000000        33.224226555750633        21.470442252643355     
   420.00000000000000        440.00000000000000        31.341980770033928        21.114732847439075     
   440.00000000000000        460.00000000000000        28.552733493770511        17.769237685430991     
   460.00000000000000        480.00000000000000        25.630867010226648        15.374419821095437     
   480.00000000000000        500.00000000000000        22.695960919428085        14.103647100498508     
   500.00000000000000        520.00000000000000        19.981457202102209        11.568384463750983     
   520.00000000000000        540.00000000000000        17.494827417289439        10.330764604748238     
   540.00000000000000        560.00000000000000        15.327013426472666        8.8183103691607414     
   560.00000000000000        580.00000000000000        13.398331871262370        8.0777708833315280     
   580.00000000000000        600.00000000000000        11.689348739833184        7.0236244420356950     
   600.00000000000000        620.00000000000000        10.223743847952601        5.8437092068064764     
   620.00000000000000        640.00000000000000        8.9385966745133185        5.2810466903843896     
   640.00000000000000        660.00000000000000        7.8627290148830955        4.7152290595760871     
   660.00000000000000        680.00000000000000        6.8601559716653613        4.0423205791524861     
   680.00000000000000        700.00000000000000        6.0412593069858920        3.4319859789086227     
   700.00000000000000        720.00000000000000        5.3055943196671072        3.0253951267942547     
   720.00000000000000        740.00000000000000        4.7018171795552099        2.7054984927187826     
   740.00000000000000        760.00000000000000        4.1280821395654854        2.3175357175766860     
   760.00000000000000        780.00000000000000        3.6595983949153212        2.0403221323872041     
   780.00000000000000        800.00000000000000        3.2532858433146528        1.8033870394673519     
   800.00000000000000        820.00000000000000        2.8668658963994549        1.6129816605890213     
   820.00000000000000        840.00000000000000        2.5679838224090075        1.4236701904406104     
   840.00000000000000        860.00000000000000        2.2679384225598525        1.2599058554885132     
   860.00000000000000        880.00000000000000        2.0305603300437967        1.1734069820010617     
   880.00000000000000        900.00000000000000        1.8174465832824531        1.0186336074250821     
   900.00000000000000        920.00000000000000        1.6214080317387864       0.86416379748199179     
   920.00000000000000        940.00000000000000        1.4573048350295119       0.84271233539168344     
   940.00000000000000        960.00000000000000        1.3103398405710360       0.69905690613489735     
   960.00000000000000        980.00000000000000        1.1656883953008716       0.59962614310781537     
   980.00000000000000        1000.0000000000000        1.0472653540573134       0.55029286502302732     
   1000.0000000000000        1020.0000000000000       0.95353440307085724       0.50305325144265611     
   1020.0000000000000        1040.0000000000000       0.85100814103616296       0.47165082250360635     
   1040.0000000000000        1060.0000000000000       0.78325655647195180       0.43193728325221775     
   1060.0000000000000        1080.0000000000000       0.70491194777692767       0.35531173119947845     
   1080.0000000000000        1100.0000000000000       0.63312471917951751       0.33410049594643043     
   1100.0000000000000        1120.0000000000000       0.57541582606990804       0.28481293942175623     
   1120.0000000000000        1140.0000000000000       0.52620925671356356       0.25665584263182750     
   1140.0000000000000        1160.0000000000000       0.47459058796911302       0.22015378293277693     
   1160.0000000000000        1180.0000000000000       0.42849331436718979       0.21006961199740934     
   1180.0000000000000        1200.0000000000000       0.39426004503406387       0.19637388104897291     
   1200.0000000000000        1220.0000000000000       0.35981463681324927       0.18696488014148530     
   1220.0000000000000        1240.0000000000000       0.32478018013683702       0.15510861833629513     
   1240.0000000000000        1260.0000000000000       0.30172283280941148       0.14933405461502230     
   1260.0000000000000        1280.0000000000000       0.27429424835495336       0.14673961714984590     
   1280.0000000000000        1300.0000000000000       0.24849166876535420       0.11409027830382215     

  ===========================================
 for transverse momentum distribution of top
 p_T(min)              p_T(max)                        delta\sigma_{LO QCD}        delta\sigma_{NLOW}
   0.0000000000000000        20.000000000000000        9.4766436153632299        7.3061553646736179     
   20.000000000000000        40.000000000000000        26.791337389840873        18.464568709744675     
   40.000000000000000        60.000000000000000        39.946007526433135        26.665797722304152     
   60.000000000000000        80.000000000000000        46.766237040513488        29.622575606128247     
   80.000000000000000        100.00000000000000        47.624977199122043        30.311467531854667     
   100.00000000000000        120.00000000000000        43.840690200039774        29.299105276247300     
   120.00000000000000        140.00000000000000        37.562961618172615        22.185634253934182     
   140.00000000000000        160.00000000000000        30.565456421129284        17.797220178208761     
   160.00000000000000        180.00000000000000        24.054017767430881        13.836991219101561     
   180.00000000000000        200.00000000000000        18.463176676808160        10.297056508892748     
   200.00000000000000        220.00000000000000        13.967570748844407        7.8346323718399864     
   220.00000000000000        240.00000000000000        10.489067509046233        5.8173005885134801     
   240.00000000000000        260.00000000000000        7.8532501829805019        4.2708655177506225     
   260.00000000000000        280.00000000000000        5.8884106565434555        3.2432577773775257     
   280.00000000000000        300.00000000000000        4.4290657121957295        2.4413707365966126     
   300.00000000000000        320.00000000000000        3.3298266328329622        1.7364908835821959     
   320.00000000000000        340.00000000000000        2.5360258652875656        1.2884353271711881     
   340.00000000000000        360.00000000000000        1.9380911233825251       0.97989796923209771     
   360.00000000000000        380.00000000000000        1.4924419531461097       0.73705820831846058     
   380.00000000000000        400.00000000000000        1.1485719727315378       0.57129355094291823     
   400.00000000000000        420.00000000000000       0.89374851639964659       0.41473646295027966     
   420.00000000000000        440.00000000000000       0.70522163466977106       0.32322255410199741     
   440.00000000000000        460.00000000000000       0.55591854015488074       0.25038271677417662     
   460.00000000000000        480.00000000000000       0.43906352731385584       0.20737490487125859     
   480.00000000000000        500.00000000000000       0.35101509510775442       0.14917499351843339     

  ===========================================
 for PT_tt 
 pT_tt(min)              pT_tt(max)                    delta\sigma_{LO QCD}        delta\sigma_{NLOW}
   0.0000000000000000        50.000000000000000        382.71511410333886        60.558115371036003     
   50.000000000000000        100.00000000000000        0.0000000000000000        96.084794211001309     
   100.00000000000000        150.00000000000000        0.0000000000000000        36.907514459080815     
   150.00000000000000        200.00000000000000        0.0000000000000000        17.957368286861129     
   200.00000000000000        250.00000000000000        0.0000000000000000        9.7618590747553107     
   250.00000000000000        300.00000000000000        0.0000000000000000        5.6509700353681076     
   300.00000000000000        350.00000000000000        0.0000000000000000        3.4183510789118903     
   350.00000000000000        400.00000000000000        0.0000000000000000        2.1216949689915912     
   400.00000000000000        450.00000000000000        0.0000000000000000        1.3514231310203482     
   450.00000000000000        500.00000000000000        0.0000000000000000       0.88696681598008609     

  ===========================================
 for rapidity distribution of top and anti-top 
