#  transverse momentum of top quark
#
#  PARAMETERS:
#  -----------
#  PDFSETNAME =  CT10nlo
#  PDFSETTYPE =  1
#  PDFSUBSET =  0
#  N_ITERATIONS =  10
#  N_EVALUATIONS =  10000000
#  sqrt(Shad) =  14000
#  alphas(325 GeV) =  0.099085258416351
#  mt =  173.34
#  mphi1 =  500
#  mphi2 =  800
#  wphi1 =  30
#  wphi2 =  146.61
#  at1 =  0.8631
#  at2 =  -1.1572
#  bt1 =  0.9881
#  bt2 =  0.9881
#
#  COLUMNS:
#  --------
#   1. lower bin bound [GeV]
#
#   2. LO-2HDM full Vertex without interference [pb/GeV] @ mu = 325 GeV
#   3. LO-2HDM full Vertex without interference [pb/GeV] @ mu = 162.5 GeV
#   4. LO-2HDM full Vertex without interference [pb/GeV] @ mu = 650 GeV
#
#   5. LO-2HDM full Vertex with interference [pb/GeV] @ mu = 325 GeV
#   6. LO-2HDM full Vertex with interference [pb/GeV] @ mu = 162.5 GeV
#   7. LO-2HDM full Vertex with interference [pb/GeV] @ mu = 650 GeV
#
#   8. LO-2HDM eff Vertex without interference [pb/GeV] @ mu = 325 GeV
#   9. LO-2HDM eff Vertex without interference [pb/GeV] @ mu = 162.5 GeV
#  10. LO-2HDM eff Vertex without interference [pb/GeV] @ mu = 650 GeV
#
#  11. LO-2HDM eff Vertex with interference [pb/GeV] @ mu = 325 GeV
#  12. LO-2HDM eff Vertex with interference [pb/GeV] @ mu = 162.5 GeV
#  13. LO-2HDM eff Vertex with interference [pb/GeV] @ mu = 650 GeV
#
#  14. NLO-2HDM without interference [pb/GeV] @ mu = 325 GeV
#  15. NLO-2HDM without interference [pb/GeV] @ mu = 162.5 GeV
#  16. NLO-2HDM without interference [pb/GeV] @ mu = 650 GeV
#
#  17. NLO-2HDM with interference [pb/GeV] @ mu = 325 GeV
#  18. NLO-2HDM with interference [pb/GeV] @ mu = 162.5 GeV
#  19. NLO-2HDM with interference [pb/GeV] @ mu = 650 GeV
#
#  20. LO-QCD [pb/(binsize x GeV)] @ mu = 325 GeV
#  21. LO-QCD [pb/(binsize x GeV)] @ mu = 162.5 GeV
#  22. LO-QCD [pb/(binsize x GeV)] @ mu = 650 GeV
#
#  23. NLO-QCDW [pb/(binsize x GeV)] @ mu = 325 GeV
#  24. NLO-QCDW [pb/(binsize x GeV)] @ mu = 162.5 GeV
#  25. NLO-QCDW [pb/(binsize x GeV)] @ mu = 650 GeV
#
60	0.00382430705045659	0.00485483255394872	0.003058009451177	0.00803150303923485	0.00997430601011438	0.00654611089853445	0.00140307098123357	0.0017850853967807	0.00111986113425213	0.00835649068522626	0.0104645633717469	0.00676279431664089	0.00165365	0.00215904	0.00166924	0.00592562	0.00494169	0.00589139	10.992091482228979	13.683965500362135	8.9489745992338516	8.6076763210821756	8.7606465894650203	8.1147180815546669
80	0.00501336418836264	0.00636563732257839	0.00400873604665692	0.00790603459714881	0.00983837924375904	0.00643235087115016	0.00185240382010657	0.00235741992042091	0.00147878895365674	0.00956795286334768	0.0120079112015222	0.00772819943127589	0.00248055	0.00224165	0.00206015	0.00541252	0.00511532	0.00571114	31.046414613290516	38.695921300489850	25.253671877916187	21.479551637140382	21.106883308517702	20.774340607608170
100	0.00660583511574221	0.00839600796339918	0.00527809264433065	0.0068391565880543	0.00851946943556903	0.00555879510489843	0.00246278364942404	0.00313529575139047	0.0019641242595831	0.010046634749913	0.012627074275587	0.00810476888254617	0.00305575	0.00369458	0.00256818	0.00573099	0.00465343	0.00567464	46.415495327022690	57.935774425884929	37.683418666435294	31.340695682263856	30.201851709600007	30.566579037012801
120	0.00858044568008922	0.010907104375803	0.00685175681900261	0.00531368018856173	0.00662324140339002	0.00431721448281105	0.00323900804425247	0.0041230589189137	0.00258361012506901	0.0101123526121983	0.0127459113615692	0.00813626568636146	0.00409158	0.00463294	0.00357919	0.00885811	0.00952658	0.00880187	54.431943121306773	68.134665407618385	44.094773225154640	34.318568857414618	31.990809399892843	34.061044512631831
140	0.0118668731039274	0.015097451039363	0.00946980885438099	0.00317291714221497	0.00394430147608542	0.00258051484083978	0.00453341835572871	0.00577462352921522	0.00361483714874539	0.00979873779356619	0.0123765311174745	0.00786800735092197	0.00457861	0.0048948	0.00407735	0.0069942	0.00581792	0.00650408	55.525928739737139	69.724456021834854	44.860341146686608	36.115452777520957	33.544250425116132	35.935499251346435
160	0.0161828040829255	0.0206116700557847	0.0129038873908248	-0.00187490906619675	-0.00244470499973861	-0.00146029696292947	0.00634355777653236	0.00808482147831263	0.00505520344639188	0.00598927383150017	0.00756819280873428	0.00480696968227628	0.00382476	0.00352963	0.00412697	0.00349242	0.00340956	0.00378807	51.198497255721541	64.468096580784220	41.237515295861833	34.406988414580525	32.495131150246522	33.764305179306433
180	0.00793604088491046	0.0101398499991095	0.00631154132091525	-0.00636940546407714	-0.00816646491662238	-0.00505273476833096	0.00342183645885671	0.00437772186423055	0.00271788236581059	-0.00390913035138242	-0.00501792170010926	-0.00309396152824181	0.00298272	0.00304469	0.00273083	0.0072678	0.0116936	0.00444107	44.022909855715817	55.680217415076307	35.338252054845192	26.768294247738087	24.123402885678210	26.994271917171190
200	0.00189594763996084	0.00243926880460045	0.00149826653349354	-0.00288930030022212	-0.00372783287919797	-0.00227481651703851	0.00102236516985926	0.00131907419854109	0.0008058239956525	-0.00259867859853524	-0.00334811775565139	-0.00205149456331985	0.00194345	0.00233179	0.00156522	0.00265758	0.00461379	0.00155217	35.902712105221561	45.582444008146155	28.719678402058413	21.311622575068771	18.790058841980333	21.623810654126679
220	0.000920449094724984	0.00119319909630259	0.000722428649049727	-0.00153280621990744	-0.00199173946736168	-0.00120217494277239	0.000611725443749053	0.000795822985251471	0.000478593453501009	-0.00116348457537043	-0.00151053193545324	-0.000912644779656102	0.00156735	0.00195187	0.00122885	0.000241287	0.000791984	-0.000114422	28.305822362371131	36.073235666443750	22.575696503932882	16.107982652164072	14.018504082082551	16.578788793473915
240	0.000642189076281075	0.000836824920466122	0.000502061781205941	-0.00100622733076165	-0.00131384515872158	-0.000784481248356733	0.000499264787191093	0.000652794047052891	0.000389058334626771	-0.000429877705591217	-0.000565801546422604	-0.000333540637913395	0.000933753	0.00121965	0.000748811	0.000645317	0.00111416	0.000379178	21.798964623250082	27.876886337058355	17.325135396169618	12.438520383577211	10.530966264554570	12.726332221016650
