#  rapidity of top quark
#
#  PARAMETERS:
#  -----------
#  PDFSETNAME =  CT10nlo
#  PDFSETTYPE =  1
#  PDFSUBSET =  0
#  N_ITERATIONS =  10
#  N_EVALUATIONS =  10000000
#  sqrt(Shad) =  13000
#  alphas(325 GeV) =  0.099085258416351
#  mt =  173.34
#  mphi1 =  500
#  mphi2 =  800
#  wphi1 =  30
#  wphi2 =  146.61
#  at1 =  0.8631
#  at2 =  -1.1572
#  bt1 =  0.9881
#  bt2 =  0.9881
#
#  COLUMNS:
#  --------
#   1. lower bin bound [dimensionless]
#
#   2. LO-2HDM full Vertex without interference [pb/1] @ mu = 325 GeV
#   3. LO-2HDM full Vertex without interference [pb/1] @ mu = 162.5 GeV
#   4. LO-2HDM full Vertex without interference [pb/1] @ mu = 650 GeV
#
#   5. LO-2HDM full Vertex with interference [pb/1] @ mu = 325 GeV
#   6. LO-2HDM full Vertex with interference [pb/1] @ mu = 162.5 GeV
#   7. LO-2HDM full Vertex with interference [pb/1] @ mu = 650 GeV
#
#   8. LO-2HDM eff Vertex without interference [pb/1] @ mu = 325 GeV
#   9. LO-2HDM eff Vertex without interference [pb/1] @ mu = 162.5 GeV
#  10. LO-2HDM eff Vertex without interference [pb/1] @ mu = 650 GeV
#
#  11. LO-2HDM eff Vertex with interference [pb/1] @ mu = 325 GeV
#  12. LO-2HDM eff Vertex with interference [pb/1] @ mu = 162.5 GeV
#  13. LO-2HDM eff Vertex with interference [pb/1] @ mu = 650 GeV
#
#  14. NLO-2HDM without interference [pb/1] @ mu = 325 GeV
#  15. NLO-2HDM without interference [pb/1] @ mu = 162.5 GeV
#  16. NLO-2HDM without interference [pb/1] @ mu = 650 GeV
#
#  17. NLO-2HDM with interference [pb/1] @ mu = 325 GeV
#  18. NLO-2HDM with interference [pb/1] @ mu = 162.5 GeV
#  19. NLO-2HDM with interference [pb/1] @ mu = 650 GeV
#
#  20. LO-QCD [pb/binsize] @ mu = 325 GeV
#  21. LO-QCD [pb/binsize] @ mu = 162.5 GeV
#  22. LO-QCD [pb/binsize] @ mu = 650 GeV
#
#  23. NLO-QCDW [pb/binsize] @ mu = 325 GeV
#  24. NLO-QCDW [pb/binsize] @ mu = 162.5 GeV
#  25. NLO-QCDW [pb/binsize] @ mu = 650 GeV
#
-3.5	0.00333379350122585	0.00464576236979353	0.00245770574417472	-0.00170188298565397	-0.00239030431463033	-0.00125320563411176	0.00146689554884739	0.00204986498400149	0.00107701571688099	0.000871981192924753	0.00115336891724789	0.000667460199073849	0.000470865	0.000611239	0.000350845	-0.00384971	-0.00331333	-0.00341758	1.1118144614434569	1.5051776433557476	0.84199202459797917	0.95654334112361283	0.96405887439877935	0.87832860158732085
-3	0.0193829612878068	0.0258333347388682	0.0148389299133974	-0.00114850221664652	-0.00164373525421932	-0.000798633326544532	0.00829999690973277	0.0111000889539086	0.00633105393885748	0.0100010442163906	0.0129992109917842	0.00779817230457814	0.00768607	0.00804885	0.00696784	0.00848556	0.0103828	0.00697466	5.0810819857492575	6.6244679506969009	3.9672156913698626	3.4964127893843049	3.2183638597634516	3.4045938403777773
-2.5	0.0619646541581034	0.0808303205717912	0.0483323970880125	0.0205100973874321	0.0254033357596259	0.0166936984349344	0.0263207316004102	0.0345159771160478	0.0204502110918639	0.0490080277507742	0.0624571844861221	0.039025128282954	0.0292236	0.0333311	0.0263056	0.0558589	0.0587784	0.0505951	13.403344271957542	17.194813406177147	10.626027351706478	9.0028200182834404	8.3076884134599993	8.9719841747137803
-2	0.139899029141553	0.180480733041892	0.110244921449679	0.0603116070088851	0.0739125733221096	0.049585532519258	0.0597192339562965	0.0774303372833765	0.0468628542824899	0.115599307460822	0.145768569236799	0.0928237673920913	0.0618718	0.066244	0.0545115	0.130007	0.137195	0.119781	25.236097573812973	32.141050826121941	20.141677638668810	15.931202854785429	14.461494857297247	15.907796991633605
-1.5	0.239221185278372	0.306675853137108	0.189656211914681	0.10889844257717	0.133134925989302	0.089857980620695	0.102779629291203	0.132442078394532	0.0811070073441066	0.200498761050282	0.251803524762426	0.161811227644702	0.113651	0.123571	0.102954	0.220545	0.237462	0.20128	38.327565741024692	48.632179511876537	30.678376101616685	24.179124670149463	22.039108070119060	24.052323044808784
-1	0.326985623722776	0.418056317377626	0.259915323306378	0.135891555416208	0.165033927445169	0.112769311839733	0.141973560717048	0.182468967505255	0.112344739093953	0.260618777181989	0.326325897315241	0.210903291849335	0.148983	0.16568	0.1318	0.322375	0.370309	0.284354	49.668834236803129	62.921106437956894	39.814211850952603	30.816316472663974	27.928207662488298	30.948304910508202
-0.5	0.391506166512699	0.499829549432441	0.311556036045407	0.167323552040804	0.203844867354634	0.138463065137442	0.1699537020072	0.218184096884191	0.134635984543412	0.315067152676562	0.394413937374835	0.254994922642038	0.178648	0.195735	0.160723	0.318452	0.359634	0.282449	56.080292017322066	71.001631229602339	44.992425444096391	34.386406874513760	31.171876702766859	34.378672480890742
0	0.39840850647283	0.508711131095451	0.317031903764353	0.164291583151578	0.199861039613624	0.136225947849597	0.172545165322534	0.221448919859797	0.136673108230591	0.316680887029179	0.396532422876371	0.256251638708895	0.183395	0.202176	0.165247	0.356568	0.403278	0.314268	56.071150431679740	70.968988545860498	44.970280551175271	34.520588552849013	31.190992527403779	34.690919813000171
0.5	0.334133974234633	0.427047120091647	0.265671704618424	0.145976926445789	0.177846990582544	0.120794723054788	0.144507268669247	0.185734647990706	0.11436329642101	0.274152891914504	0.343489707294527	0.221682224645336	0.147951	0.162125	0.131346	0.293548	0.325233	0.26516	49.611486734998643	62.858790740283432	39.769975563875619	30.512086526821800	27.502257743760921	30.578137949219425
1	0.239254019029092	0.306820489664297	0.189626577741569	0.104609966441786	0.127795188611126	0.0865138737770915	0.102903211301507	0.13261400530441	0.0812123134107606	0.195972909925027	0.246013855616353	0.158230753956334	0.11122	0.123793	0.0994146	0.200804	0.222865	0.180874	38.298512719535609	48.600425687491196	30.657144909357275	23.709791181362341	21.456964574206289	23.818658798545346
