# 2HDM incl. interference with QCD
# columns:
# bin, QCD-LO, 2HDM-LO, QCDW-NLO, 2HDM-NLO
-3.5	3.8339948251197610E-002	-0.000776875614723988	3.6785121465873184E-002	-0.000232993
-3	0.63701428513533542	-0.00548807815723964	0.48528106079626659	0.00282112
-2.5	2.8983369628666371	0.00136696245792622	1.8945310336674170	0.0380585
-2	7.1465844822622948	0.0405054594220216	4.3131217481682551	0.146193
-1.5	12.481796279083223	0.127245374157986	7.2089812647766136	0.334471
-1	17.345499809976907	0.212288850161527	9.8244795854845552	0.533109
-0.5	20.266328008431341	0.271840084068281	11.430871302028565	0.65811
0	20.270393063805624	0.281225689971503	11.385939829594278	0.689107
0.5	17.344595903674186	0.21255717506119	9.7573063143711760	0.530951
1	12.464555804968231	0.126250875848536	7.2832240449541494	0.312588
1.5	7.1435788124018522	0.0413545335358847	4.2983723930290845	0.158595
2	2.9010413070993333	-0.000399947363714648	1.8942166672069163	0.0370601
2.5	0.63783675042453702	-0.0049792534737052	0.49837913047747906	0.00312684
3	3.8696733832220408E-002	-0.000648449218776865	3.7286834698035738E-002	-2.32698e-05
			
