# 2HDM incl. interference with QCD
# columns:
# bin, QCD-LO, 2HDM-LO, QCDW-NLO, 2HDM-NLO
320	0.0000000000000000	0	0.0000000000000000	0
340	4.1945608019033553	0.00616727246215386	2.9873790531242963	0.00375549
360	10.647882647473166	0.0147843237562664	6.8519305445204894	0.00778974
380	11.897119992350795	0.0160025675884082	7.7395110944803243	0.00930468
400	11.600637872502766	0.0159082753172006	7.0930391718306876	0.00938205
420	10.701442713272320	0.0149952463061679	6.2019048579382323	0.0104894
440	9.5713025486407712	0.0137420413345386	5.4891696508331185	0.0110619
460	8.4183514294881192	0.0106284652450388	4.7797861076705201	0.0138754
480	7.3238387618062362	0.00285722296791644	4.2450952429753892	0.0146427
500	6.3366556926905968	-0.0100230950201297	3.4928486097369698	0.00859902
520	5.4694260134435613	-0.0106924479973359	3.1109679770268932	0.00499814
540	4.6879970920018348	-0.0116911129340625	2.5804858160612989	0.0008416
560	4.0407519282145605	-0.011479771715796	2.2333163437917722	-0.00182653
580	3.4721411297554794	-0.0068125293660551	1.8248660520266826	-0.00206764
600	2.9859625877417391	-0.00406911435038688	1.5796158039903756	-0.00141138
620	2.5732502353580360	-0.00257073548024961	1.3723744429560649	-0.00109156
640	2.2160784449268571	-0.00166884970735898	1.1986760785162420	-0.000590782
660	1.9153378255163644	-0.0011296333696945	1.0129955667987538	-0.000522058
680	1.6580976068469868	-0.000768637706672952	0.87519504992300723	-0.000477306
700	1.4348194707093840	-0.000529334029641982	0.73392097454942340	-0.000246448
720	1.2516386735494829	-0.000375837286495091	0.62066328282478556	-0.00017189
740	1.0809934957764762	-0.000263663897995126	0.55390205408051241	-0.000233611
760	0.94814323506401554	-0.000184871174879645	0.47959039661769493	-0.0001126
780	0.82296548258876745	-0.000125759058061209	0.38692236620239279	-5.509e-05
800	0.72269024316968067	-8.75896208863874e-05	0.36011589279448564	-3.17436e-05
820	0.63396073374332518	-6.17188625111613e-05	0.30377380779784968	-4.59118e-05
840	0.55672383844149431	-4.09680976092665e-05	0.27041608063072475	-2.73699e-05
860	0.48484217509313765	-2.74402691814517e-05	0.23751465626451723	-3.33528e-06
880	0.42828319067350695	-1.70503376795423e-05	0.20197290748262700	-6.98354e-06
900	0.37965306256822745	-9.14585685545476e-06	0.18768927280303965	9.20071e-06
920	0.33459695105222365	-3.567426554372e-06	0.16262811524385337	-1.86547e-06
940	0.29679477586964281	-3.60437982215551e-07	0.13312557172726347	4.86139e-07
960	0.26172617324523761	2.15556842192999e-06	0.12727634798726245	1.98193e-05
980	0.23363696387069194	3.85788128754405e-06	0.10875243871851242	1.10077e-05
1000	0.20699085680761237	4.92249374175044e-06	9.7289326957223310E-002	2.33571e-06
1020	0.18283819382935737	5.37235461400043e-06	7.6992972068892440E-002	1.74523e-05
1040	0.16437785808553687	5.64186803295001e-06	6.5318602644706542E-002	1.33427e-05
1060	0.14560683139614800	5.77013627372182e-06	6.6500738917333935E-002	1.66851e-05
1080	0.13064299131811910	5.82307472967987e-06	4.8940671386655560E-002	8.48773e-06
1100	0.11633409294109154	5.58097594265942e-06	4.6297007218167353E-002	8.91285e-06
1120	0.10413811646014955	5.36051592793572e-06	4.0400777557096368E-002	1.42269e-05
1140	9.3291417562447757E-002	5.12617947610798e-06	3.9780015218319947E-002	1.52059e-05
1160	8.4634325961561105E-002	4.97793317265833e-06	3.7042809126213681E-002	2.0196e-06
1180	7.5367536008484823E-002	4.34766309934549e-06	3.3890649195009073E-002	1.24375e-05
1200	6.7143124021881148E-002	4.19648576223301e-06	2.6291529487403889E-002	7.81412e-06
1220	6.1267898490079048E-002	3.77384853473232e-06	2.4408673010571230E-002	8.87752e-06
1240	5.5407052932236779E-002	3.41364355500262e-06	2.2036683929544224E-002	7.72835e-06
1260	4.9227303826865978E-002	3.07270899660827e-06	1.9674440487721750E-002	8.83924e-06
1280	4.4792623965067273E-002	3.06852039885298e-06	1.9159971353799630E-002	6.04071e-06
			
