 For LHC 13 TeV
 For Scenerio I, mu=(m2+m3)/2
 The 3rd column is for m_tt bin,[   390.00000000000000        540.00000000000000      ]
 The 34th column is for m_tt bin,[   540.00000000000000        690.00000000000000      ]

 ===========================================
 For the rapidty of top Y_t
 The first two column is for Y_t bin
  -100.00000000000000       -3.0000000000000000       0.77157240587402698       0.41517576915843046     
  -3.0000000000000000       -2.5000000000000000        3.5290056906785052        1.6778697307635859     
  -2.5000000000000000       -2.0000000000000000        9.5709470207811584        4.0455842004962008     
  -2.0000000000000000       -1.5000000000000000        18.642175715236682        7.2066124351738452     
  -2.5000000000000000       -1.0000000000000000        29.609915906721568        10.946672851457734     
  -1.0000000000000000      -0.50000000000000000        38.446373144765971        14.526498012387229     
 -0.50000000000000000        0.0000000000000000        44.248125677840846        16.416242465233140     
   0.0000000000000000       0.50000000000000000        44.139575103034886        16.580978217633167     
  0.50000000000000000        1.0000000000000000        38.700175222081214        14.445969555518275     
   1.0000000000000000        1.5000000000000000        29.022666467031769        11.196044129272469     
   1.5000000000000000        2.0000000000000000        18.483242031897639        7.4939629323500334     
   2.0000000000000000        2.5000000000000000        9.4760502877963582        4.0189983412333508     
   2.5000000000000000        3.0000000000000000        3.5008985763541665        1.6684623990449472     
   3.0000000000000000        100.00000000000000       0.74679949630146147       0.43706856900414859     

 ===========================================
 For Cos\theta_CS
 The first two column is for Cos\theta_CS bin
  -1.0000000000000000      -0.90000003600000000        24.372879253270767        14.517949971476678     
 -0.90000003600000000      -0.80000001200000004        20.390047000306218        9.8985368998660839     
 -0.80000001200000004      -0.69999998799999996        17.550940238931432        7.1514863848119106     
 -0.69999998799999996      -0.60000002399999997        14.869014099891004        5.4215015481322570     
 -0.60000002399999997      -0.50000000000000000        13.360289461647259        4.3212906401491207     
 -0.50000000000000000      -0.40000000600000002        13.223661810949139        3.4640112781852039     
 -0.40000000600000002      -0.30000001199999998        11.063975940691144        2.9958631946672600     
 -0.30000001199999998      -0.20000000300000001        10.550105684487864        2.6876583842504171     
 -0.20000000300000001      -0.10000000100000001        10.210620498123749        2.4732160784459865     
 -0.10000000100000001        0.0000000000000000        9.8956526339896769        2.4040855642177599     
   0.0000000000000000       0.10000000100000001        9.7993513453780174        2.4398184655521762     
  0.10000000100000001       0.20000000300000001        10.096260157338843        2.5007477911535885     
  0.20000000300000001       0.30000001199999998        10.573182335045164        2.7392301121604428     
  0.30000001199999998       0.40000000600000002        11.112971802961244        3.0715161842177103     
  0.40000000600000002       0.50000000000000000        11.840135100240033        3.6105721928221541     
  0.50000000000000000       0.60000002399999997        13.534211720480350        4.2016385283642652     
  0.60000002399999997       0.69999998799999996        15.200251515770134        5.3600759021683757     
  0.69999998799999996       0.80000001200000004        16.945571121526420        7.1671942204198622     
  0.80000001200000004       0.90000003600000000        19.907760769699813        9.9450616615795404     
  0.90000003600000000        1.0000000000000000        24.390640255801273        14.704684606298063     

 ===========================================
 For the transverse momentum of top: pT_t
 The first two column is pT_t bin
   0.0000000000000000        20.000000000000000        5.6295686037210455        1.2053821744817235     
   20.000000000000000        40.000000000000000        16.102778512540951        3.3895108045961342     
   40.000000000000000        60.000000000000000        26.610463301272354        5.5216559257261491     
   60.000000000000000        80.000000000000000        37.026136645235283        7.3357599379601677     
   80.000000000000000        100.00000000000000        49.678426754052452        8.6587948172276938     
   100.00000000000000        120.00000000000000        49.917628892239506        9.5252082602859609     
   120.00000000000000        140.00000000000000        38.439241755592661        10.057808459570186     
   140.00000000000000        160.00000000000000        27.966284631549229        10.428922370943315     
   160.00000000000000        180.00000000000000        18.963832043820446        10.344011827112983     
   180.00000000000000        200.00000000000000        10.330706606205858        10.904443172165870     
   200.00000000000000        220.00000000000000        3.9834088834486234        11.173518816759273     
   220.00000000000000        240.00000000000000        1.5529146502316442        8.8410915925792679     
   240.00000000000000        260.00000000000000       0.86967283305984067        6.0185656460015906     
   260.00000000000000        280.00000000000000       0.54019844738922818        3.6956090924700593     
   280.00000000000000        300.00000000000000       0.35549763162472464        1.9537346361332477     
   300.00000000000000        320.00000000000000       0.24275997934958035       0.78045833930181319     
   320.00000000000000        340.00000000000000       0.17152974081862044       0.39131976790852491     
   340.00000000000000        360.00000000000000       0.12185566137554078       0.24154346736402110     
   360.00000000000000        380.00000000000000        9.0142078247771082E-002  0.16001801148149564     
   380.00000000000000        400.00000000000000        6.7284179856979001E-002  0.11130958981761957     
   400.00000000000000        420.00000000000000        5.0619670311987101E-002   7.9443449738734170E-002
   420.00000000000000        440.00000000000000        3.7698769754639441E-002   5.7644362117872168E-002
   440.00000000000000        460.00000000000000        2.8815334024948038E-002   4.2406126823553165E-002
   460.00000000000000        480.00000000000000        2.2445728544649740E-002   3.2946019508197553E-002
   480.00000000000000        500.00000000000000        1.7090327014664203E-002   2.5607241648781275E-002
   500.00000000000000        520.00000000000000        1.3721660726180989E-002   1.9151443728961080E-002
   520.00000000000000        540.00000000000000        1.0652507141890154E-002   1.5349607125178268E-002
   540.00000000000000        560.00000000000000        8.4374914829931126E-003   1.2270755936417702E-002
   560.00000000000000        580.00000000000000        7.1104496800104278E-003   9.4466842942770371E-003
   580.00000000000000        600.00000000000000        5.4359670664293289E-003   7.6828990445221724E-003
   600.00000000000000        620.00000000000000        4.3335163061240444E-003   6.3522283381433186E-003
   620.00000000000000        640.00000000000000        3.5442181993862588E-003   4.8721227841674510E-003
   640.00000000000000        660.00000000000000        2.8506283243540393E-003   4.0457518201628346E-003
   660.00000000000000        680.00000000000000        2.4367952314978416E-003   3.2091454170564532E-003
